(1100772997810569217,???,collected by group 5)nous sommes démocratie macron autre est pareil
(1100772924280184832,???,collected by group 5)face politique antifrancaise macron hollande sarkozy moins moins anglais apprennent français atkneb
(1100772893858902016,???,collected by group 5)est scandaleux que type soit liberté voter contre macron aux européennes pensez français 
(1100772837768466433,???,collected by group 5)non macron est raison colère doit dégager gré force nous voulons plus voleur qui dépèce france sortonsmacron macrondemission 
(1100772832827621379,???,collected by group 5)les giletsjaunes étaient mouvement macroniste pour faire monter macron dans les sondages noussachons
(1100772829073756160,???,collected by group 5)aux meetings macron les acclamations des militants téléguidées par smartphone via 
(1100772827396014081,???,collected by group 5)trading les autorités japonaises ont toujours pas apprécié fait alors comme ministre des finances macron sur action renault pour avoir les votes doubles nissan mitsubishi actions options rzwx
(1100772824954949636,???,collected by group 5)est jamais trop tard perdre une bataille veut pas dire perdre une guerre macron perd les européennes les auront des beaux jours devant eux
(1100772780788703232,???,collected by group 5)air france klm tension monte cran macron demande une clarification haye est dommage mais europe fera pas trop imbéciles sont pouvoir dans bien des pays faut faire une avec des pays sincères honnêtes 
(1100772733279965185,???,collected by group 5)alors que union européenne est crise les eurolibéraux autour emmanuel macron entendent relancer par nouveaux transferts ije vbfu
(1100772732239781888,???,collected by group 5)suis assez mal votre raisonnement conclusion veut que tout suive son cours union européenne vote pour macron pour bellamy son suppléant est bien 
(1100772693555757058,???,collected by group 5)moins jusqu sauf que vous avez pas compris macron contre fout suis soumis mon pays celui qui nourrit qui permis construire donné chance aujourd hui essai mon niveau servir vous pour votre pays que faites vous 
(1100772680331157504,???,collected by group 5)maraudeur loh via 
(1100772673699885057,???,collected by group 5)gilets jaunes pour macron quand dans des manifestations violentes est complice pire 
(1100772659409969153,???,collected by group 5)manque gagner pour qui les autoroutes les usagers les sociétés autoroutes sont pas dans rouge seule vérité est que nous sommes plus souverain notre pays union européenne décide pour nous macron fait appliquer les directives président rien
(1100772656180273152,???,collected by group 5)désobéissance civile cabestany portrait macron décroché mairie dawxl via 
(1100772628699234304,???,collected by group 5)salue engagement professionnalisme mercosur 
(1100772620436496385,???,collected by group 5)benalla vente armes rien faire pour planète macron complicedupire
(1100772603499810818,???,collected by group 5)fait pas ans que macron est pouvoir 
(1100772583518191616,???,collected by group 5)contorsions éternelles veille est plus tôt macron aujourd hui est macron est pas bon demain est appelle voter macron moi est définitivement terminé
(1100772578094923776,???,collected by group 5)avant mon pépère faudrait déjà attaquer islamisme réglerait une bonne partie problème mais parle parle antisémitisme macron 
(1100772561066053634,???,collected by group 5)taxehabitation pourrait finalement être maintenue pour les ménages les plus riches comme prévoyait projet initial emmanuel macron fcw 
(1100772551977041925,???,collected by group 5)macron dit non retour des terroristes français membres daesh syrie irak xso
(1100772536135155712,???,collected by group 5)macron assume rien tout sinon cacherait pas derrière maréchaussée 
(1100772520893054976,???,collected by group 5)macron nous dire moi cesar fera interdir dire cesar sinon police garde vue lacrimo matraque benala crase insultes mensonges seul cesar apres italie tours france
(1100772510059151360,???,collected by group 5)finalement cela tombe pic mouvement des giletsjaunes macron pas deprogramme pour les européennes pas programme pour améliorer vie des français complicedupire
(1100772432590327808,???,collected by group 5)normal brigitte étaient manque
(1100772426999365633,???,collected by group 5)trop dit pas assez explique moi comment macron pilé volé saccagé pays 
(1100772400642297856,???,collected by group 5)pas plateau libre défense pour installer gouvernement avec bureau vitré pour macron histoire ramener tout beau monde une certaine sobriété belle chère pepemujica giletsjaunes actexvi pour changer arrondissement ric cbae 
(1100772391037403136,???,collected by group 5)apathique jean michel suprême part qui reconnaît vrai journalisme vous avez des redevances des salaires confortables mais vous pipez macron benalla lobbyistes pollueurs dictateurs vive mediapart edwy fabrice les autres giletsjaunes 
(1100772390752137217,???,collected by group 5)bravo monsieur macron pour votre collaboration avec allemagne 
(1100772383827337216,???,collected by group 5)président macron ont tranché teampainauchocolat gagné désolé pour pseudo teamchocolatine xdrm 
(1100772371466723329,???,collected by group 5)giletsjaunes des français ayant les plus bas revenus les ouvriers travailleurs soutiennent toujours mouvement des des français aux hauts revenus souhaitent fin des manifestations voilà est dit wkwr uurv
(1100772244941357056,???,collected by group 5)macron est biodégradable éliminer tout seul une overdose arrive même aux meilleurs lui souhaite pas mais une pensée pour delarue poudre fait des dégâts
(1100772236133318656,???,collected by group 5)nous les faire déjouer mais français adore plaindre ses propres choix macron
(1100772230160625664,???,collected by group 5)prix des carburants macron veut plus augmentation automatique taxe carbone tnyr 
(1100772136921247745,???,collected by group 5)sacré qui veut donner des leçons bonne gouvernance aux néerlandais royaume des pays bas aime les joyaux couronne air france klm emmanuel macron appelle les pays bas clarifier leurs intentions via 
(1100772122127945734,???,collected by group 5)affaire macron benalla réponse nos détracteurs 
(1100772121213657088,???,collected by group 5)gouvernement macron faits docoments tout que nous dit pas lcitfpsuw
(1100772108857212928,???,collected by group 5)quel idiot est incroyable son omni présence radio télé macron avec son negatif est bien preuve est moins exigeant avec les arabes psk les croit plus idiots 
(1100772106080567296,???,collected by group 5)continuez macron vous remerciera une fois plus
(1100772105401044992,???,collected by group 5)macron veut parler complicedupire voici une playlist vidéos violences policières restées sans suite depuis début des giletsjaunes gvbpaiba 
(1100772100112109573,???,collected by group 5)nouvelle trahison homme pourtant prometteur comme hab flirt avec macron gauche 
(1100772086937718784,???,collected by group 5)macron demission 
(1100772051411963905,???,collected by group 5)ben oui est juste factuel peut pas non plus changer réalité macron immigration yhb 
(1100772013117972480,???,collected by group 5)crois que vous vous arrangez que vous voulez comprendre matin sur rtl clairement expliqué macron regardez replay
(1100772013042470912,???,collected by group 5)france faux sdf faux président est vrai que ces photos macron portent réflexionun sdf chaussures villes est aussi probable bal masqué dont dresscode serait cochon riyad organisé par mbs etbt
(1100772008823013376,???,collected by group 5)macron est emmanuelle sorti son lbd version casta craint rien
(1100771973616013312,???,collected by group 5)dit pas macron mais mohamed macron mais vous pardonne bien volontiers
(1100771954259304449,???,collected by group 5)pourrais préciser qui paye les sondeurs cote macron qui monte chez ifop parizotdumedef harrisinteractive nathalie perrio combeaux amie macron kantarsofrès fils brigitte macron elabe csa bva milliardaire bolloré soutien macron 
(1100771908499447808,???,collected by group 5)bah oui sait bien que les pro macron sont des prétentieux qui sentent plus est pas 
(1100771905852841984,???,collected by group 5)bravo clément hélias bts chaudronnerie creusot qui était adressé emmanuel macron février dans cadre granddebatnational reçoit aujourd hui sorbonne médaille nationale meilleur apprenti france jxbfk ygm
(1100771833626927104,???,collected by group 5)autour moi personne parle bien macron 
(1100771831181496326,???,collected by group 5)air france klm tension monte cran macron demande une clarification haye macron perdez pas votre temps avec des nazes ces imbéciles égoïstes comprendront que jour ils auront nez dans merde leur 
(1100771829424234496,???,collected by group 5)ils font mon désespoir les veulent première place détriment bien pays chacun espère ramasser tous les électeurs droite nous aurons encore macron pauvre france
(1100771819647352839,???,collected by group 5)air france klm macron demande des comptes aux pays bas vrnbbfi 
(1100771817210503168,???,collected by group 5)est une folie envisager une alliance entre les républicains quel programme économique appliqueront ils ils arrivent pouvoir celui pen qui ressemble celui celui wauquiez copie conforme celui macron arrêtez vos délires 
(1100771787611230211,???,collected by group 5)être contre propagande chouardisante est dire complaisante avec extrême droite compris plus radicale donc nazie est être pro macron sache triomphe pensée binaire crée des ravages dans les cerveaux mous notre époque ric snltno
(1100771676529283074,???,collected by group 5)poids mesures égalité selon macron nlq 
(1100771659315904515,???,collected by group 5)nous avons débarrasser france traitre valls macron suivra
(1100771589061267458,???,collected by group 5)vizorek excuse avoir associé photographe macron propagande nazie sgas 
(1100771562972692480,???,collected by group 5)macron exigence klm airfrance les prutiers 
(1100771557012631552,???,collected by group 5)brexit pour emmanuel macron moment est venu pour les britanniques faire des choix oqfrgyd 
(1100771533616750597,???,collected by group 5)ignorais que étais aveugle sourd pire encore indigent cerebral puisque suffisemment indiqué que sondage macron britannique yougov paraissait fiable que les suivants 
(1100771396559478785,???,collected by group 5)macron est une marionnette désarticulé plus pour longtemps
(1100771374937694209,???,collected by group 5)complice pire jacline mouraud dénonce appel violence macron tpxdi
(1100771335352082432,???,collected by group 5)france les policiers ont couper bras gilet jaune les autre ont des yeux grèv akoz macron france vraiment est pays qui respecte pas droit des citoyens
(1100771314397339649,???,collected by group 5)désobéissance civile cabestany portrait macron décroché mcfjbrp
(1100771255047856128,???,collected by group 5)petain avait son philippe henriot macron son montvalon qmtsf 
(1100771213838831616,???,collected by group 5)quand macron fait une ronde scred que ses humbles photos tournent boucle sur toutes les chaînes info complicedupire 
(1100771211196461056,???,collected by group 5)emmanuel macron roi com cousue fil blanc ryfa via 
(1100771207786479618,???,collected by group 5)sans glyphosate encore quelques réglages pour les productions locales 
(1100771074311143425,???,collected by group 5)avait bien commencé gelant les retraites durant son mandat sauf celles des fonctionnaires pour raison électorale ministre économie macron 
(1100771035274768390,???,collected by group 5)dans cas pourquoi dites vous macron plutôt que mlp wuvy 
(1100771027519500289,???,collected by group 5)est pas inutile préciser que jean baptiste moreau paysan est avant tout député lrem que son teint interview est fait après bon repas que retenons nous des louanges macron des évidences des banalités les paysans sont pas tirés affaires 
(1100771024851951616,???,collected by group 5)est que les cours pétrole italie ont voir avec économie macron pour reste combat écologique sera plus important siècle raison pour laquelle prône éco capitalisme modéré social mais trouve aussi que macron fait peu sur écologie
(1100771011421712384,???,collected by group 5)macron doit penser très fort pour fournir benalla immunité pour tous leur sales coups
(1100770980824272897,???,collected by group 5)mais est coup voir macron débarquer pour sussurer cet insecte traverser pièce pour trouver travail tandis que dupont aignant jurera elle vient piquer nos emplois est une punaise quand même 
(1100770965099765761,???,collected by group 5)air france klm tension monte cran macron demande une clarification haye europe tous veulent europe mais continuer sodomiser voisin les jaunes son simples mais les présidents des pays européens sont plus que cons ils disent intelligents
(1100770940630241286,???,collected by group 5)ben toi état macron
(1100770939850108929,???,collected by group 5)pas bord politique mais sais voir quand compte est pas bon lorsqu des injustices encore quand costume est trop grand pour quelqu comme macron 
(1100770939199995904,???,collected by group 5)macron préfère être pyromane que être véritable entrepreneur humain est mis avant mes propos semblent déplaire elysee mais moins ils ont mérite exister pour vous tous 
(1100770936746323968,???,collected by group 5)est pour cela que vous choisissez macron plutôt que pen 
(1100770926357024769,???,collected by group 5)ces pauvres crétins ont vraiment aucun talent aucune inspiration quels cons suppose ils croient encore pouvoir faire tort pro macron pro migrants auront moins quand prendre pouvoir 
(1100770845281210368,???,collected by group 5)mais macron pas macron gel des tarifs réalisé pour les citoyens français était malheureusement illégal quel que soit négociateur lissage sur plusieurs années manque gagner gel des tarifs pouvait être évité est une question juridique pas politique
(1100770816390807552,???,collected by group 5)déjà une promesse faite sous hollande mise avant par macron sous hollande sous hollande micro taxes ont été créés 
(1100770779912900609,???,collected by group 5)selon une étude allemande euro aurait particulièrement nui aux français les allemands les hollandais ont bien profité groupe allemand conclut donc que pour réussir france doit suivre voix tracée par macron ben voyons 
(1100770646362124289,???,collected by group 5)grand débat emmanuel macron bordeaux vendredi czwfanmy
(1100770634995564545,???,collected by group 5)oubliez pas que télé est que télé crois que macron passe souvent télé 
(1100770579945320448,???,collected by group 5)antisioniste antisémitealors anti palestine islamophobedonc macron islamophobe 
(1100770568947855366,???,collected by group 5)benalla est chez lui dans république introduit par sarkozy âge mue hollande macron rat dans fromage des politiques africaines libyenneseclairage des bonnes relations macron sarkozy 
(1100770546659282944,???,collected by group 5)quand natacha polony vole secours macron plus rien arrête dpco 
(1100770538245554176,???,collected by group 5)pourquoi vos menez toujours tout temps vos tables rondes contre macron president republique francaise est president malgré haine que vous porte vous pouvez aller diable saleté 
(1100770502023487489,???,collected by group 5)bah perso rien foutre dire que com macron ressemble tous points aux bonnes vieilles propagandes nazies autres tous ceux qui pensent contraire sont des cons idéologies différentes mais même manipulation même culte personnalité
(1100770484420034561,???,collected by group 5)bien sûr faut bien que macron argumente est bien sûr cause nous personne pose question savoir pourquoi ces casseurs sont pas arrêtés des caméras partout difficile passer trappe alors est pas voulu 
(1100770406552743937,???,collected by group 5)suis totalement anti macron part contre pense que les allemands auraient déjà largement occuper merkel qui fait appel massif pour créer invasion europe que subit 
(1100770385795129345,???,collected by group 5)nous avons plus rois donc vous les macron castaner qui êtes que des roturiers votre légitimité prendre plaisir punissant est encore moins légitime 
(1100770342522499073,???,collected by group 5)excellent entre szafran qui avait rien dire part cirer les pompes macron zemmour qui dit nomme les choses rupture être brutale 
(1100770322259812353,???,collected by group 5)pouvez vous faire article sur nbre mort depuis nov car macron fou pas son probleme apres est que des blesses dans police deja trop pas mort heureusement police est indispensable mais pas comme 
(1100770321962012673,???,collected by group 5)leurs intentions pas laisser gvt français commander peu comme nissan crois que banquier affaires macron était pas génie disait était 
(1100770288348864513,???,collected by group 5)pétition castaner macron doivent répondre leurs actes devant justice tovtm via allez patriote vous voulez justice pour tous alors svp signez comme moi viens faire justice pour tous les épargnera pas 
(1100770287463878656,???,collected by group 5)frappez moi criminel macron 
(1100770280895664129,???,collected by group 5)brève économies sur hébergement urgence fdogq via lola photographe officielle elysée publié des photos macron participant une maraude samu social quelques jours ses proches vantent discrétion une curieuse discrétion 
(1100770280597843968,???,collected by group 5)propos président sur les manifestants florian philippot pense que macron rompu avec état esprit démocratique xrfn
(1100770278404182016,???,collected by group 5)méprise les gens qui disent vérité vous dérange genre détiens moment disent est faux précise donc sous macron les les pauvres ont perdu pouvoir achat les les plus riches gagnent pouvoir achat hnuadkcjb
(1100770258829357062,???,collected by group 5)non mais est macron plus drôle pas moi
(1100770252139491329,???,collected by group 5)affaire macron benalla réponse nos détracteurs via umq 
(1100770248318484481,???,collected by group 5)normal est musulman infiltré par macron pour détruire les symboles plus france
(1100770216676601856,???,collected by group 5)double langage que vous proférez chaque jour est risible les français sont plus dupes ailleurs démenti matin sur rtl était clair net macron des millions français ont entendre
(1100770208036413440,???,collected by group 5)refuse système raciste son existence part entière voyant comme détail contingence stratégique finalement bref lui refuse une étude sérieuse pose comme combat plus que secondaire finalement voile est une excuse pour pas parler macron 
(1100770162075226113,???,collected by group 5)cela fait penser corridale matador agite muleta afin bien exciter taureau celui devient dangereux agressif faut donc tuer réflexion qui est réellement dangereux qui provoqué pourtant est toréador macron qui récolte les lauriers 
(1100770157905960961,???,collected by group 5)fillon avait déjà dit dès soir tour les urnes peine vidées avais pas compris pour moi est macron pen tous les aussi toxiques dangereux pour france pour des raisons totalement différentes mais pour résultat commun chaos 
(1100770135546232832,???,collected by group 5)protéger les petits boulangers pour ils puissent avoir jour repos par semaine sans perdre leur clientèle est problème politique économique est service homme non contraire est que président macron sait pas faire 
(1100770101006077954,???,collected by group 5)pour emmanuel macron moment est venu pour les britanniques faire des choix xcta
(1100770073076207616,???,collected by group 5)fait pas vraiment des hauts fonctionnaires nos représentants dont macron legendre bellamy etc viennent enseignement privé payé par enseignement laïc est loin loi 
(1100770043586117632,???,collected by group 5)sera trop tard macron repris des couleurs 
(1100770021385662469,???,collected by group 5)larmeleon gilet jaune ouistempo macron flambino les gens sur twitter avec des hot takes plus pétées les unes que les autres
(1100770013135454208,???,collected by group 5)non faux bellamy veut une europe chaque pays garde souveraineté pas frexit brexit est une catastrophe angleterre veut pas même pas europe fédérale macron 
(1100770012456017921,???,collected by group 5)bout jours combat cette tour eiffel mètres haut donne visibilité mouvement dont beaucoup prédisaient novembre extinction bout jours indique pierre giletjaune giletsjaunes actexvi macron bfm lfi lrem mars xgxvmay
(1100770002712576001,???,collected by group 5)pendant que les médias parlent boucle des dernières infos sur benalla hijab décathlon diffusent campagne électorale macron occasion grandblabla prix carburant retrouve même niveau avant crise des giletsjaunes enfumage intégral 
(1100769970781331457,???,collected by group 5)bientôt être pokémon macron pokémon lepen wola
(1100769926187544576,???,collected by group 5)dans gouvernement macron ils sont jamais informé est gouvernement bras cassé benalla crase airfranceklm etc
(1100769921510895616,???,collected by group 5)français sur ont pas voté pour macron une autre analyse des résultats uzbvjhi 
(1100769876761706496,???,collected by group 5)air france klm tension monte cran macron demande une clarification haye europe est indispensable aux pays européens mais tant que des pays comme celui hollande comporteront comme des individualistes elle est infaisable faisons une mini europe 
(1100769799171395585,???,collected by group 5)gvt macron les aider les rapatriant aux vues nombres islamistes collabos pro barbus dans pays sont plusieurs divisions elles vont pouvoir constituer après échec hitler persévéré 
(1100769779592425472,???,collected by group 5)est macron fauteur troubles est bla bla des propos détournés les paroles castaner salon inadmissible macron sera responsable ses paroles actes dérobera pas merci 
(1100769768402046978,???,collected by group 5)honte toi macron
(1100769767743471617,???,collected by group 5)rony brauman les déclarations emmanuel macron nourrissent amplifient antisémitisme comite valmy soleil bhlisien crif
(1100769749091397632,???,collected by group 5)abord fais que veux vie bât les couilles ensuite une chute est une chute bva était exemple enfin toujours pas répondu question est que fait plaisir quand bva harris ifop autre annonce une chute macron 
(1100769746943922176,???,collected by group 5)est macron fauteur troubles est bla bla des propos détournés les paroles castaner salon inadmissible macron sera responsable ses paroles actes dérobera pas merci 
(1100769717592166406,???,collected by group 5)est point vue macronistes maintenant regarde réalité villes sont endommagées par les soutiens macron tous ces petits malfrats qui détruisent aux ordres castaner pour discréditer gilets jaunes est pas dupes tellement évident 
(1100769680988479488,???,collected by group 5)sandra les français sont des girouettes attendons les résultats débat voyons ressortire devinez qui hurler les français qui avaient redonnés des points macron
(1100769649271152640,???,collected by group 5)macron précisé que gel des tarifs sera pas rattrapé mais lissé sur les prochaines années est qui passe manière forte rejoint que dit plus tarif preferenciel pour les vehicules propres impossible mettre place 
(1100769636969254917,???,collected by group 5)air france klm emmanuel macron appelle les pays bas clarifier leurs intentions via montrer les muscles face aux hollandais les impressionne pas ils cherchent protéger leurs intérêts nationaux 
(1100769627964141568,???,collected by group 5)brexit pour emmanuel macron moment est venu pour les britanniques faire des choix 
(1100769618786992128,???,collected by group 5)thinktank allemand ultralibéral lieu dire que france italie sont fait arnaquer demande suivre affermir politique facho ultalibérale macron ben voyons ils fournissent même pas popup 
(1100769590743916544,???,collected by group 5)chose militaire chère macron devient appareil enregistreur est pourquoi votre fille est une grande muette lacan mémoire bigbrother enmarche pas ysk 
(1100769574289637376,???,collected by group 5)photographe propagandiste hitler avait pas osé ses photos avec une maraude adolphe déguisé celle macron oui elle ose 
(1100769552269561856,???,collected by group 5)
(1100769551904632832,???,collected by group 5)macron the new jesus pose maraudeur cyp ahfs
(1100769513312866305,???,collected by group 5)macron veux pas vitrines cassées commerces pillés bien flashballs matraquages pour les blackblocs racailles cités pour instant pas beaucoup blessé parmi eux courage macron connais les casseurs sinon est complicité 
(1100769465942315009,???,collected by group 5)macron menteur manipulateur complet ouvrons les yeux
(1100769442894630914,???,collected by group 5)non est pas claire avec ses chroniqueurs pour certains sur des sujets ils sont extrêmes sucent macron
(1100769440923373569,???,collected by group 5)les douze coups midi adriano belge qui confond macron maquereau assure pas avoir fait exprès dsnhdpixl via 
(1100769397931761667,???,collected by group 5)emmanuel macron dément existence programme retour des jihadistes français est mis accord avec président irakien mais sera pas suffisant ceux syrie vont revenir catimini hlbop via 
(1100769391891881984,???,collected by group 5)leurs petits pois qui suivent ils moquent des chèvres macron mais ils sont pires
(1100769282147913731,???,collected by group 5)bientôt les européennes bat les couilles macron est meeting les chasseurs sont des voix électorales
(1100769192914108416,???,collected by group 5)air france klm tension monte cran macron demande une clarification haye airfrance klm delta easternchina paris lahaye
(1100769173083426818,???,collected by group 5)que allons retenir est que appellerez voter macron pourquoi batailler les allez franco faîtes pas perdre notre temps parti continue comme les autres être vrai sac crabes dommage ddqeipl
(1100769147825389570,???,collected by group 5)lutter contre politique macron contre liste lrem aux européennes est devoir celui citoyen éclairé qui lutte pour défendre démocratie son pays contre les inégalités sociales mépris classe 
(1100769140351094785,???,collected by group 5)faut reconnaître président macron geste grand beau fort fit début son quinquennat inviter trump défilé juillet mais ensuite hélas est pris aux retraités puis veuve orphelin comment plomb vil pur est changé 
(1100769117567631360,???,collected by group 5)france veut savoir quoi joue son partenaire européen ils jouent pas ils ont compris avec une paire branquignoles comme macron lemaire ils devaient protéger leurs intérêts alacatel areva siemens ascoval ford même stx kxte 
(1100769101042065408,???,collected by group 5)fait parti contrat les riches ont financer campagne macron lui louent tous les médiats ils sont eux contre parti leur file fric isf cice taux impot sur les bénefs 
(1100769086810796032,???,collected by group 5)est beau dirait macron 
(1100769071379955717,???,collected by group 5)air france klm macron appelle les pays bas clarifier leurs intentions eksqdb
(1100769052350472194,???,collected by group 5)après umps après appel fillon voter macron voici bellamy macron compatible les vous prétendiez être opposition vous incarnez soumission pour une vraie alternative seule solution est pkq
(1100769051515727873,???,collected by group 5)macron favorisait les plus riches vous auriez été informée une vague retour massif des exilés fiscaux rien tel bien contraire exode poursuit même accélère 
(1100768971677188097,???,collected by group 5)matraquage gratuit volée giletsjaunes avait les mêmes images ans avec les nazis tabassant les juifs violencespolicieres macron castaner 
(1100768940232527878,???,collected by group 5)comme par exemple lswji 
(1100768859555090432,???,collected by group 5)taxe carbone flottante est fausse bonne idée essayée sous lionel jospin constater son inefficacité fltv
(1100768847769026560,???,collected by group 5)vous avez raison
(1100768844610703361,???,collected by group 5)stratégie macron est provoquer par ses petites phrases méprisantes pour animer colère dans les manifestations pour faire plein voix aux européennes pour rassembler son camp empiétant sur électorat des républicains wauquiez étant inaudible 
(1100768816068468736,???,collected by group 5)rnmigu est problème quand politique incompétent comme tous les politiques veut jouer businessman avec des vrais businessmen comme macron avant vous allez irez échec échec conseil laissez les gens compétents faire
(1100768669121028097,???,collected by group 5)meilleure manière pas avoir blessés pendant les manif est pas armer les fdo macron les citoyens sont pas des casseurs combien même éborgner amputer citoyen sans oublier mort une femme que vous oubliez chaque fois zinebredouane
(1100768658899550213,???,collected by group 5)même temps quand est que macron soutient cette émission est sûr ils vont pas dire mal 
(1100768608148439040,???,collected by group 5)macron est extraoooooordinaire pffffff pipeau trop com tue com emplois menacés chez conforama nmd 
(1100768582357663744,???,collected by group 5)macron appelle les pays bas clarifier leurs intentions 
(1100768548652310528,???,collected by group 5)cette phrase enjoint président français continuer les réformes compétitivité frankreich muss den von präsident macron eingeschlagenen reformweg zwingend konsequent weitergehen cette onction vaudra peut être cette étude austère cep écho médiatique
(1100768543698751490,???,collected by group 5)macron veux mort coté autre pousse affrontement avec ses phrase quand est slui est griveau castaner
(1100768543086428161,???,collected by group 5)faut pas écouter pascal macron
(1100768517119463431,???,collected by group 5)zozote grave force lecher cul poilu merkel macron rsuvzmje
(1100768516439969793,???,collected by group 5)était temps voter macron 
(1100768515437547522,???,collected by group 5)air france klm tension monte cran macron demande une clarification haye 
(1100768505258041344,???,collected by group 5)lorsqu relaye mensonge macron sujet des sdf est aussi complice pire 
(1100768478229917697,???,collected by group 5)pour négocier que les entreprises tournent plussi les usines tournent plus les supermarché non plus macron son gouvernement merde prendront plein gueule par les entreprises 
(1100768462480334848,???,collected by group 5)nous sommes nombreux actexviii mars que nous nous énervons comme décembre macron prendra peur fera sérieuses concessions ric dissolution crois pas tout aux manifs pacifiques 
(1100768458248257537,???,collected by group 5)grand débat national pourquoi emmanuel macron reçoit les maires grand est élysée vhnpd
(1100768432944041984,???,collected by group 5)venezuela françois delattre représentant france onu faut éviter recours force violence venezuela peut rien avoir autre une solution politique pourquoi macron soutient guaido depuis première heure double jeu 
(1100768427235516416,???,collected by group 5)des gilets jaunes lisent une lettre emmanuel macron devant hôtel via 
(1100768376086061057,???,collected by group 5)macron favorable une taxe carbone flottante via 
(1100768371279310848,???,collected by group 5)donc avec macron lrem
(1100768335321595905,???,collected by group 5)gilets jaunes ceux qui vont dans des manifestations violentes sont complices pire estime macron 
(1100768333652283392,???,collected by group 5)pas grâce vous macron trop facile obliger les vaccins mois loi est passée allez hop trop dur faire interdire produit dangereux temps profit vos lois servent vos intérêts 
(1100768322168213507,???,collected by group 5)grand débat ces ballons essai lancés par des ministres aussitôt écartés par macron 
(1100768300470984705,???,collected by group 5)brexit pour emmanuel macron moment est venu pour les britanniques faire des choix pia 
(1100768280984387585,???,collected by group 5)pardon quoi marine défend vie privée holmlande sur point précis elle jamais appelé voter pour lui contraire sarkozy fillon pour hollande macron 
(1100768277264060417,???,collected by group 5)les bénéfices réalisés par les autoroutes doivent être reversés peuple ces autoroutes ont été financées par les impôts peuple sueur des ouvriers des gens qui travaillent avec macron ségolène royal tout dans les poches des riches 
(1100768264861466624,???,collected by group 5)notre macron aime europe aime pas raccomandations europe même temps rien pitoyable 
(1100768260138647552,???,collected by group 5)macron voulait contre attaquer direct 
(1100768253490749443,???,collected by group 5)macron cadeau milliards euro patrick drahi echange une campagne matraquage citoyen veilleur 
(1100768245278298117,???,collected by group 5)ojxhgdqps fier toi macron 
(1100768209614094336,???,collected by group 5)macron quel est idiot qui osé dire complice pire signale que vient interdire les toute façon les manifs samedi vont continuer vitam eternam
(1100768207567290368,???,collected by group 5)bellamy plutôt macron que pen candidat explique bcwiocda
(1100768198918619137,???,collected by group 5)lorsqu est responsable tels pics pollution est complice pire des dizaines milliers morts lentes selon tous les scientifiques dites emmanuel macron plutôt que parler des manifestations samedi qui baisse trafic
(1100768171160715264,???,collected by group 5)macron fait hold dans les caisses etat selon danielle simonnet lfi cbibzgyid
(1100768168841232386,???,collected by group 5)les conclusions développées par accueillies par ces cph estiment que les barèmes macron respectent pas une norme convention organisation internationale travail oit sur licenciement article charte sociale européenne
(1100768157030121472,???,collected by group 5)pose une question encore droit dire rêve une autre société que celle proposée par macron son monde macroncomplicedupire
(1100768144388489216,???,collected by group 5)macron avait nez crochu esse ruffin lui aurait mis ruffin est robert brasillach qui croit gauche 
(1100768127942643714,???,collected by group 5)alors que santé figurait pas parmi les thèmes choisis par emmanuel macron question accès aux soins est imposée dans grand débat national préoccupation majeure des français santé impose dans grand débat rrhnq via 
(1100768115510730752,???,collected by group 5)est grave député bon rien lrem plus refuse dire faut faire respecter loi française port burqa est interdit depuis mais comment peut nommer guignol pareil député bravo macron vivement mois mai car touché fond 
(1100768108103512064,???,collected by group 5)macron complicedupirefrance des experts onu dénoncent des restrictions graves aux droits des manifestants giletsjaunes rwdje arz
(1100768106539040768,???,collected by group 5)macron commande pas europe
(1100768091833843713,???,collected by group 5)moralement que dit macron que vous dites est juste juridiquement rien est 
(1100768091347181568,???,collected by group 5)très bizarre comportement dir tech gmpasletrot dans cette histoire vous trouvez pas serait pas train protéger son ami jmb comme macron avec benalla attends juste vidéo filmée rue astorg dira ils viennent chercher pour être sûr kqcec jgr
(1100768056618504192,???,collected by group 5)complice pire jacline mouraud dénonce appel violence macron 
(1100768056207462402,???,collected by group 5)selon une étude allemande euro aurait particulièrement nui aux français mais aurait été pire sans solution préconisée par les allemands laisser macron faire politique zzof jfp
(1100768047860797441,???,collected by group 5)fait rire soutienne macron ont compte twitter moi février vrai fake compte 
(1100768042747920386,???,collected by group 5)boutiflika macron sont deux mannequins celuic parle autre tait quand serait souhaitable que celui parle autre taise 
(1100768038671003649,???,collected by group 5)dit que les giletjaunes sont complices des casseurs est oublié est avec son gouvernement responsable mvt giletsjaunes lorsqu samedi dans des manifestations violentes est complice pire selon macron rwyd
(1100768006110613505,???,collected by group 5)attend macron pour faire une loi protégeant les musulmanes contre intégrisme politique des barbus cachant sous reliogité 
(1100767983314587648,???,collected by group 5)est but que veulent atteindre les médias pro macron agit oublier les faux sondages rappeler est macronie stop cette politique banquier pour les banquiers 
(1100767915400486914,???,collected by group 5)europe france france brexit pour emmanuel macron moment est venu pour les britanniques faire des choix wehslf 
(1100767904457506816,???,collected by group 5)bordeaux planning chargé vendredi pour emmanuel macron 
(1100767896857464832,???,collected by group 5)macron voulait neutraliser juppé cerbère ferrant aux ordres lui offert siège conseil constitutionnel afin débarrasser potentiel adversaire faire taire pendant neuf ans maire est fait prendre son orgueil habituel condamné 
